partida_id,clube,atleta,minuto,tipo_de_gol
7673,Fluminense,Paulo Henrique Ganso,19,gol normal
7673,Coritiba,Andrey,61,gol normal
7673,Coritiba,Léo Gamalho,53,Penalty
7673,Coritiba,Léo Gamalho,90,gol normal
7675,Sao Paulo,Luciano da Rocha Neves,82,Penalty
7675,Santos,Marcos Leonardo Santos Almeida,45,gol normal
7675,Sao Paulo,Jonathan Calleri,10,gol normal
7686,America-MG,Iago Maidana,7,Penalty
7686,America-MG,Raúl Cáceres,81,gol normal
7686,Atletico-MG,Ignacio Fernández,69,gol normal
7687,Athletico-PR,Abner Vinícius,49,gol normal
7688,Botafogo-RJ,Erison Danilo de Souza,51,gol normal
7689,Fluminense,Germán Cano,83,gol normal
7689,Palmeiras,Eduardo Pereira Rodrigues,72,gol normal
7690,Goias,Élvis Vieira Araújo,1,gol normal
7691,Corinthians,Renato Augusto,54,gol normal
7692,Santos,Rwan Philipe Rodrigues de Souza Cruz,78,gol normal
7692,Santos,Bryan Angulo,76,gol normal
7692,Santos,Marcos Leonardo Santos Almeida,37,gol normal
7692,Cuiaba,Alesson,11,gol normal
7692,Santos,Léo Baptistão,3,gol normal
7694,Fortaleza,Yago Pikachu,69,gol normal
7694,Sao Paulo,Luciano da Rocha Neves,57,gol normal
7693,Internacional,Vitão,47,gol normal
7693,Juventude,Óscar Ruiz,90,gol normal
7695,Coritiba,Igor Paixão,52,gol normal
7695,Avai,Muriqui,73,Penalty
7695,Avai,Bissoli,62,Penalty
7696,Atletico-MG,Ignacio Fernández,66,gol normal
7696,Bragantino,Ytalo José dos Santos,13,gol normal
7706,Palmeiras,Danilo,30,gol normal
7706,Palmeiras,Raphael Cavalcante Veiga,90,Penalty
7707,Ceara,Nino Paraíba,90,gol normal
7707,Ceara,Stiven Mendoza,26,gol normal
7707,Flamengo,Willian Arão,38,gol normal
7707,Flamengo,Willian Arão,7,gol normal
7709,Atletico-MG,Marlon Freitas,14,Gol Contra
7709,Atletico-MG,Hulk,72,gol normal
7708,Internacional,Wanderson,44,gol normal
7708,Internacional,Alan Patrick,25,gol normal
7708,Corinthians,Jô,64,gol normal
7708,Corinthians,Raul Gustavo Pereira Bicalho,30,gol normal
7710,Fluminense,Germán Cano,8,gol normal
7710,Athletico-PR,Matheus Felipe Santos Nascimento,90,gol normal
7710,Fluminense,Germán Cano,78,gol normal
7711,Cuiaba,Jenison de Jesus Brito e Brito,33,gol normal
7711,Sao Paulo,Nikão,82,gol normal
7711,Sao Paulo,Jonathan Calleri,66,Penalty
7712,Coritiba,Andrey,45,gol normal
7713,Botafogo-RJ,Daniel Borges,90,gol normal
7713,Botafogo-RJ,Patrick de Paula,89,gol normal
7713,Botafogo-RJ,Erison Danilo de Souza,42,gol normal
7713,Fortaleza,Moisés Vieira da Veiga,14,gol normal
7714,Juventude,Vitor Mendes,70,gol normal
7714,Juventude,Óscar Ruiz,25,gol normal
7714,Avai,Bissoli,27,gol normal
7715,Goias,Élvis Vieira Araújo,19,Penalty
7697,Atletico-GO,Airton,90,gol normal
7697,Atletico-GO,Jorginho,45,gol normal
7698,Flamengo,Pedro,17,gol normal
7700,Palmeiras,José Rafael Vivian,9,gol normal
7700,Palmeiras,Gabriel Menino,90,gol normal
7700,Palmeiras,Rony,31,gol normal
7701,Cuiaba,Valdívia,50,gol normal
7701,Internacional,Carlos de Pena,83,Penalty
7702,America-MG,Aloísio dos Santos Gonçalves,38,gol normal
7702,Botafogo-RJ,Erison Danilo de Souza,86,gol normal
7704,Fluminense,Luiz Henrique,9,gol normal
7703,Sao Paulo,Jonathan Calleri,45,gol normal
7703,Corinthians,Adson,80,gol normal
7705,Athletico-PR,David Terans,25,Penalty
7705,Athletico-PR,David Terans,44,gol normal
7705,Avai,William Pottker,51,Penalty
7716,Bragantino,Artur Victor Guimarães,40,gol normal
7716,Goias,Nicolas Godinho Johann,74,gol normal
7717,Sao Paulo,Rodrigo Nestor,42,gol normal
7717,Sao Paulo,Jonathan Calleri,8,gol normal
7717,Ceara,Stiven Mendoza,71,gol normal
7717,Ceara,Cléber,37,gol normal
7718,Juventude,Vitor Gabriel,49,gol normal
7718,Fortaleza,José Welison,65,gol normal
7720,Palmeiras,Gustavo Gómez,80,gol normal
7719,Coritiba,Igor Paixão,29,gol normal
7721,Athletico-PR,Vitor Roque,85,gol normal
7722,Corinthians,Gustavo Mosquito,82,gol normal
7722,America-MG,Aloísio dos Santos Gonçalves,67,gol normal
7723,Flamengo,Gabriel Barbosa Almeida,57,gol normal
7723,Flamengo,Andreas Pereira,34,gol normal
7723,Fluminense,Germán Cano,10,gol normal
7724,Avai,Morato,41,gol normal
7724,Atletico-MG,Eduardo Sasha,66,gol normal
7724,Atletico-MG,Hulk,53,gol normal
7725,Internacional,Wanderson,12,gol normal
7725,Atletico-GO,Diego Churín,79,gol normal
7685,Ceara,Cléber,45,gol normal
7726,Cuiaba,André Felipe Ribeiro de Souza,42,gol normal
7726,America-MG,Felipe Azevedo,53,gol normal
7726,America-MG,Alexandre Egea,25,gol normal
7728,Ceara,Stiven Mendoza,37,gol normal
7728,Coritiba,Adrián Emmanuel Martínez,85,gol normal
7727,Santos,Marcos Leonardo Santos Almeida,64,gol normal
7727,Santos,Marcos Leonardo Santos Almeida,12,gol normal
7727,Athletico-PR,Pablo Felipe Teixeira,43,gol normal
7727,Athletico-PR,Léo Baptistão,56,Gol Contra
7729,Avai,Muriqui,67,gol normal
7729,Sao Paulo,Reinaldo Manoel da Silva,45,Penalty
7730,Corinthians,Gustavo Mantuan,33,gol normal
7731,Juventude,Luccas Claro,32,Gol Contra
7732,Flamengo,Éverton Ribeiro,45,gol normal
7732,Fortaleza,Hércules,90,gol normal
7732,Fortaleza,Robson Fernandes,28,gol normal
7734,Internacional,Johnny Cardoso,90,gol normal
7734,Internacional,Carlos de Pena,90,Penalty
7735,Botafogo-RJ,Víctor Cuesta,45,gol normal
7735,Goias,Pedro Raúl,84,gol normal
7735,Goias,Pedro Raúl,73,gol normal
7736,Cuiaba,Uendel Pereira Gonçalves,36,gol normal
7737,Ceara,Stiven Mendoza,22,gol normal
7737,Ceara,Stiven Mendoza,55,gol normal
7738,Athletico-PR,David Terans,63,gol normal
7738,Athletico-PR,Pablo Felipe Teixeira,45,gol normal
7738,Juventude,Jadson,38,gol normal
7738,Athletico-PR,Vitor Bueno,90,gol normal
7739,Avai,Bissoli,43,gol normal
7739,Atletico-GO,Wellington Rato,90,gol normal
7739,Atletico-GO,Gabriel Baralhas,34,gol normal
7740,Bragantino,Luan Cândido,17,gol normal
7741,Atletico-MG,Jair Rodrigues Júnior,45,gol normal
7741,Fluminense,Germán Cano,58,gol normal
7741,Atletico-MG,Hulk,35,gol normal
7741,Fluminense,Germán Cano,29,gol normal
7741,Fluminense,Luiz Henrique,63,gol normal
7741,Fluminense,Jhon Arias,18,gol normal
7741,Atletico-MG,Eduardo Sasha,53,gol normal
7741,Fluminense,Samuel Xavier,37,gol normal
7742,Internacional,Bruno Méndez,71,gol normal
7742,Santos,Lucas Braga Ribeiro,63,gol normal
7743,Palmeiras,Rony,11,gol normal
7743,Palmeiras,Wesley Ribeiro Silva,87,gol normal
7743,Palmeiras,Gustavo Scarpa,18,gol normal
7743,Palmeiras,Rony,33,gol normal
7744,Coritiba,Alef Manga,59,gol normal
7744,Sao Paulo,Jonathan Calleri,4,gol normal
7745,Goias,Pedro Raúl,86,gol normal
7745,Fortaleza,Yago Pikachu,13,gol normal
7746,Corinthians,Adson,2,gol normal
7746,Corinthians,Gustavo Mantuan,84,gol normal
7747,Santos,Rwan Philipe Rodrigues de Souza Cruz,84,Penalty
7747,Atletico-MG,Sávio Moreira de Oliveira,6,gol normal
7749,Cuiaba,André Felipe Ribeiro de Souza,45,Penalty
7749,Bragantino,Artur Victor Guimarães,17,gol normal
7748,Atletico-GO,Wellington Rato,45,gol normal
7748,Atletico-GO,Jefferson,35,gol normal
7750,Flamengo,Andreas Pereira,58,gol normal
7750,Internacional,Wanderson,22,gol normal
7750,Internacional,Wanderson,1,gol normal
7750,Internacional,Pedro Henrique Konzen,90,Penalty
7751,Goias,Pedro Raúl,85,Penalty
7751,Ceara,Stiven Mendoza,9,gol normal
7752,Sao Paulo,Patrick,34,gol normal
7753,Palmeiras,Rony,63,gol normal
7753,Palmeiras,Eduardo Pereira Rodrigues,23,gol normal
7755,Avai,Kevin Peterson dos Santos Silva,45,gol normal
7756,Santos,Marcos Leonardo Santos Almeida,77,gol normal
7756,Santos,Eduardo,57,gol normal
7756,Juventude,Ricardo Bueno,26,gol normal
7758,Bragantino,Natan Bernardo de Souza,75,gol normal
7758,Bragantino,Artur Victor Guimarães,34,gol normal
7758,Coritiba,Adrián Emmanuel Martínez,90,gol normal
7758,Bragantino,Hyoran,36,gol normal
7758,Coritiba,Igor Paixão,51,gol normal
7758,Bragantino,Hyoran,7,gol normal
7759,Internacional,Edenílson Andrade dos Santos,8,gol normal
7759,Goias,Da Silva,41,gol normal
7759,Internacional,Alan Patrick,47,gol normal
7760,Flamengo,Gabriel Barbosa Almeida,79,gol normal
7760,Flamengo,Ayrton Lucas Dantas de Medeiros,6,gol normal
7761,Corinthians,Róger Guedes,5,gol normal
7761,Athletico-PR,David Terans,82,Penalty
7763,Botafogo-RJ,Kayque,61,gol normal
7764,Palmeiras,Gustavo Gómez,45,gol normal
7764,Palmeiras,Gustavo Gómez,44,gol normal
7764,Atletico-GO,Luan Garcia Teixeira,28,Gol Contra
7764,Atletico-GO,Diego Churín,79,gol normal
7764,Palmeiras,José Rafael Vivian,42,gol normal
7764,Palmeiras,Gustavo Scarpa,45,gol normal
7765,Fortaleza,Robson Fernandes,44,gol normal
7765,Avai,Bissoli,40,Penalty
7765,Avai,Muriqui,33,gol normal
7765,Fortaleza,Moisés Vieira da Veiga,65,gol normal
7765,Avai,Bissoli,70,Penalty
7767,Bragantino,Hyoran,45,gol normal
7767,Santos,Léo Baptistão,36,gol normal
7767,Santos,Léo Baptistão,17,gol normal
7767,Bragantino,Luan Cândido,71,gol normal
7768,Atletico-MG,Ademir,85,gol normal
7768,Atletico-MG,Ignacio Fernández,35,gol normal
7769,Athletico-PR,Khellven,90,Penalty
7770,Corinthians,Fábio Santos,34,Penalty
7771,Internacional,Fabricio Bustos,14,gol normal
7771,Internacional,Edenílson Andrade dos Santos,9,Penalty
7771,Botafogo-RJ,Hugo,90,gol normal
7771,Botafogo-RJ,Erison Danilo de Souza,59,gol normal
7771,Botafogo-RJ,Vinícius Lopes,19,gol normal
7772,Fortaleza,Yago Pikachu,43,gol normal
7773,Juventude,Rodrigo Alves Soares,23,gol normal
7773,Atletico-GO,Léo Pereira,86,gol normal
7773,Atletico-GO,Wellington Rato,63,gol normal
7773,Atletico-GO,Airton,59,gol normal
7774,Fluminense,Matheus Martins,72,gol normal
7774,Fluminense,Germán Cano,5,gol normal
7775,Palmeiras,Gustavo Gómez,90,gol normal
7775,Sao Paulo,Patrick,17,gol normal
7775,Palmeiras,Murilo Cerqueira,90,gol normal
7776,Internacional,Alexandre Alemão,54,gol normal
7776,Internacional,Edenílson Andrade dos Santos,42,gol normal
7776,Internacional,Taison,19,gol normal
7777,Athletico-PR,Hugo Moura,67,gol normal
7777,Athletico-PR,Rômulo José Cardoso da Cruz,23,gol normal
7777,Athletico-PR,Luis Manuel Orejuela,16,gol normal
7777,Bragantino,Alerrandro Barra Mansa Realino de Souza,79,gol normal
7777,Athletico-PR,Erick Luis Conrado Carvalho,5,gol normal
7777,Bragantino,Lucas Evangelista,82,Penalty
7778,Flamengo,Mário Sérgio Santos Costa,90,gol normal
7778,Flamengo,Giorgian De Arrascaeta,71,gol normal
7778,Flamengo,Gabriel Barbosa Almeida,41,gol normal
7780,Fortaleza,Romarinho,29,gol normal
7780,Atletico-MG,Matheus Jussa,90,Gol Contra
7780,Fortaleza,Romarinho,3,gol normal
7780,Atletico-MG,Réver,87,gol normal
7780,Atletico-MG,Rubens,76,gol normal
7781,Palmeiras,Gustavo Scarpa,47,Penalty
7781,Palmeiras,Rony,65,gol normal
7781,Avai,Bissoli,45,Penalty
7781,Avai,Jean Pyerre,73,gol normal
7782,Fluminense,Manoel Messias Silva Carvalho,82,gol normal
7783,Goias,Pedro Raúl,80,gol normal
7784,Atletico-GO,Jorginho,26,gol normal
7784,Ceara,Erick,48,gol normal
7786,Atletico-MG,Eduardo Sasha,56,gol normal
7786,Atletico-MG,Hulk,30,Penalty
7786,Juventude,Onitlasi Júnior de Moraes Rodrigues,76,gol normal
7787,Fluminense,Fred,90,gol normal
7787,Fluminense,Germán Cano,71,gol normal
7787,Fluminense,Germán Cano,42,gol normal
7787,Fluminense,Manoel Messias Silva Carvalho,15,gol normal
7788,Flamengo,Gabriel Barbosa Almeida,73,gol normal
7788,Flamengo,Pedro,18,gol normal
7788,Santos,Vinicius Zanocelo,66,gol normal
7789,Internacional,Moisés Roberto Barbosa,24,gol normal
7789,Ceara,Lima,20,Penalty
7790,Athletico-PR,Vitor Bueno,58,Penalty
7790,Athletico-PR,Vitor Roque,36,gol normal
7791,Cuiaba,Joaquim Henrique Pereira Silva,64,gol normal
7791,Cuiaba,Valdívia,49,gol normal
7791,Avai,Eduardo Jacinto de Biasi,30,gol normal
7792,Sao Paulo,Luciano da Rocha Neves,24,Penalty
7792,Atletico-GO,Marlon Freitas,30,Penalty
7792,Sao Paulo,Luciano da Rocha Neves,62,gol normal
7793,America-MG,Henrique Almeida,59,gol normal
7794,Coritiba,José Hugo,90,gol normal
7794,Coritiba,Léo Gamalho,2,gol normal
7794,Fortaleza,Habraão,85,gol normal
7795,Botafogo-RJ,Vinícius Lopes,64,gol normal
7796,Bragantino,Alerrandro Barra Mansa Realino de Souza,76,gol normal
7796,Bragantino,Luan Cândido,70,gol normal
7796,Bragantino,Bruno Praxedes,90,gol normal
7796,Bragantino,Hélio Junio Nunes de Castro,87,gol normal
7797,Fluminense,Matheus Martins,54,gol normal
7797,Fluminense,Germán Cano,39,gol normal
7797,Ceara,Luiz Otávio,90,gol normal
7798,Goias,Nicolas Godinho Johann,40,gol normal
7798,Goias,Pedro Raúl,6,gol normal
7798,Athletico-PR,David Terans,62,Penalty
7799,Coritiba,Léo Gamalho,53,gol normal
7799,Juventude,Paulo,5,gol normal
7799,Juventude,Ricardo Bueno,34,Penalty
7799,Coritiba,Adrián Emmanuel Martínez,78,gol normal
7800,Corinthians,Rodinei Marcelo De Almeida,52,Gol Contra
7801,Santos,Lucas Barbosa,76,gol normal
7804,Cuiaba,Alesson,22,gol normal
7804,Cuiaba,André Luis,90,gol normal
7805,Internacional,Moisés Roberto Barbosa,90,gol normal
7807,Flamengo,Diego Ribas,22,gol normal
7807,Flamengo,Gustavo Henrique Vernes,13,gol normal
7808,Avai,Bissoli,10,Penalty
7809,Corinthians,Róger Guedes,4,gol normal
7809,Ceara,Cléber,76,gol normal
7809,Ceara,Vinícius,33,gol normal
7809,Ceara,Bruno Pacheco,28,gol normal
7811,Fluminense,Manoel Messias Silva Carvalho,64,gol normal
7811,Fluminense,André Trindade,25,gol normal
7811,Sao Paulo,Patrick,42,gol normal
7811,Sao Paulo,Luciano da Rocha Neves,34,gol normal
7813,Fortaleza,Moisés Vieira da Veiga,74,gol normal
7812,Atletico-MG,Matías Zaracho,55,gol normal
7814,Bragantino,Alerrandro Barra Mansa Realino de Souza,7,gol normal
7814,Bragantino,Alerrandro Barra Mansa Realino de Souza,2,gol normal
7814,Bragantino,Marcos Vinicios,41,gol normal
7815,Palmeiras,Gabriel Veron,49,gol normal
7816,Ceara,Vinícius,45,gol normal
7818,Goias,Nicolas Godinho Johann,80,gol normal
7818,Fluminense,Willian Gomes de Siqueira,85,gol normal
7818,Goias,Pedro Raúl,44,gol normal
7818,Fluminense,Germán Cano,84,gol normal
7818,Fluminense,Jhon Arias,28,gol normal
7817,Bragantino,Lucas Evangelista,37,gol normal
7817,Fortaleza,Emanuel Brítez,57,gol normal
7817,Bragantino,Gabriel Novaes,90,gol normal
7819,Atletico-GO,Kelvin,72,gol normal
7819,Athletico-PR,Tomás Cuello,9,gol normal
7819,Athletico-PR,Léo Cittadini,90,gol normal
7819,Athletico-PR,David Terans,49,gol normal
7819,Athletico-PR,Agustín Canobbio,14,gol normal
7820,Flamengo,Lázaro Vinícius,86,gol normal
7820,Flamengo,Éverton Ribeiro,18,gol normal
7820,Flamengo,Pedro,13,gol normal
7820,Flamengo,Pedro,6,gol normal
7821,Sao Paulo,Nikão,30,gol normal
7821,Internacional,Edenílson Andrade dos Santos,41,Penalty
7821,Sao Paulo,Nikão,10,gol normal
7821,Internacional,Pedro Henrique Konzen,24,gol normal
7821,Sao Paulo,Luciano da Rocha Neves,54,gol normal
7821,Internacional,Pedro Henrique Konzen,4,gol normal
7822,Santos,Marcos Leonardo Santos Almeida,77,gol normal
7822,Santos,Léo Baptistão,33,gol normal
7823,Corinthians,Róger Guedes,36,gol normal
7823,Coritiba,Luciano Castán,54,gol normal
7823,Corinthians,Raul Gustavo Pereira Bicalho,85,gol normal
7823,Corinthians,Adson,67,gol normal
7824,Cuiaba,Gabriel Pirani,90,gol normal
7824,Atletico-MG,Alan Kardec,90,gol normal
7825,Palmeiras,Gustavo Scarpa,65,gol normal
7826,Goias,Pedro Raúl,90,gol normal
7826,Sao Paulo,Rodrigo Nestor,33,gol normal
7826,Goias,Danilo Cardoso,39,gol normal
7826,Sao Paulo,Jonathan Calleri,29,gol normal
7826,Goias,Dada,8,gol normal
7826,Sao Paulo,Patrick,48,gol normal
7827,Botafogo-RJ,Jeffinho,54,gol normal
7827,Botafogo-RJ,Erison Danilo de Souza,19,gol normal
7828,Flamengo,Pedro,55,gol normal
7828,Avai,Arthur Chaves,47,gol normal
7828,Flamengo,Pedro,84,gol normal
7830,Internacional,Alexandre Alemão,82,gol normal
7830,Palmeiras,Gabriel Menino,88,gol normal
7830,Palmeiras,Gustavo Gómez,18,gol normal
7831,Juventude,Isidro Pitta,66,gol normal
7829,Bragantino,Luan Cândido,72,gol normal
7829,Fluminense,Germán Cano,66,gol normal
7829,Fluminense,Jhon Arias,62,gol normal
7833,America-MG,Felipe Azevedo,33,gol normal
7832,Corinthians,Fábio Santos,80,gol normal
7832,Atletico-MG,Keno,9,gol normal
7832,Corinthians,Fábio Santos,86,Penalty
7835,Coritiba,Alef Manga,40,gol normal
7836,Goias,Pedro Raúl,80,gol normal
7837,Palmeiras,José Manuel Alberto López,45,gol normal
7837,Palmeiras,Eduardo Pereira Rodrigues,31,gol normal
7837,Ceara,Stiven Mendoza,80,Penalty
7838,Corinthians,Gustavo Mosquito,27,gol normal
7839,Atletico-GO,Wellington Rato,82,gol normal
7839,Flamengo,Victor Hugo,45,gol normal
7839,Flamengo,Arturo Vidal,32,Penalty
7839,Flamengo,Mário Sérgio Santos Costa,23,gol normal
7839,Flamengo,Lázaro Vinícius,22,gol normal
7841,Internacional,Wanderson,24,gol normal
7841,Internacional,Maurício,31,gol normal
7841,Internacional,Maurício,7,gol normal
7840,Athletico-PR,Vitor Bueno,69,Penalty
7842,Fortaleza,Robson Fernandes,25,gol normal
7843,Avai,Bissoli,4,gol normal
7843,America-MG,Everaldo,90,gol normal
7843,America-MG,Everaldo,70,gol normal
7843,America-MG,Henrique Almeida,34,gol normal
7844,Bragantino,Hélio Junio Nunes de Castro,28,gol normal
7845,Fluminense,Jhon Arias,72,gol normal
7845,Santos,Marcos Leonardo Santos Almeida,86,gol normal
7845,Santos,Luiz Felipe,16,gol normal
7845,Fluminense,Paulo Henrique Ganso,71,Penalty
7846,America-MG,Pedrinho,8,gol normal
7847,Ceara,Stiven Mendoza,49,gol normal
7847,Botafogo-RJ,Víctor Cuesta,9,gol normal
7849,Bragantino,Luan Cândido,86,gol normal
7849,Atletico-GO,Diego Churín,60,gol normal
7849,Atletico-GO,Marlon Freitas,52,gol normal
7848,Corinthians,Fabián Balbuena,77,gol normal
7848,Avai,Bissoli,36,Penalty
7850,Flamengo,Lázaro Vinícius,7,gol normal
7850,Flamengo,Gabriel Barbosa Almeida,90,gol normal
7851,Fluminense,Germán Cano,2,gol normal
7852,Palmeiras,Eduard Atuesta,83,gol normal
7852,Palmeiras,Mayke,19,gol normal
7852,Palmeiras,Raphael Cavalcante Veiga,45,Penalty
7853,Fortaleza,Robson Fernandes,84,gol normal
7853,Fortaleza,Hércules,70,gol normal
7853,Fortaleza,Lucas Crispim,45,gol normal
7854,Athletico-PR,Agustín Canobbio,90,gol normal
7854,Atletico-MG,Igor Rabello,30,gol normal
7854,Athletico-PR,Vitor Roque,56,gol normal
7854,Athletico-PR,Vitor Roque,46,gol normal
7854,Atletico-MG,Cristian Pavón,54,gol normal
7855,Santos,Bryan Angulo,90,gol normal
7855,Santos,Madson,47,gol normal
7855,Coritiba,Léo Gamalho,57,gol normal
7856,Goias,Dada,79,gol normal
7856,Avai,Bissoli,45,Penalty
7857,Palmeiras,Roni,72,Gol Contra
7858,Cuiaba,André Felipe Ribeiro de Souza,22,gol normal
7860,Atletico-MG,Alan Kardec,90,gol normal
7861,Fortaleza,Moisés Vieira da Veiga,17,gol normal
7862,Flamengo,Pedro,90,gol normal
7862,Flamengo,Fabrício Bruno,56,gol normal
7862,Flamengo,Lázaro Vinícius,71,gol normal
7862,Flamengo,Ayrton Lucas Dantas de Medeiros,63,gol normal
7862,Flamengo,Fabrício Bruno,59,gol normal
7863,Sao Paulo,Igor Vinícius,61,gol normal
7863,Sao Paulo,Jonathan Calleri,59,gol normal
7863,Sao Paulo,Rodrigo Nestor,25,gol normal
7864,America-MG,Pedrinho,14,gol normal
7865,Internacional,Carlos de Pena,90,gol normal
7865,Internacional,Alexandre Alemão,71,gol normal
7865,Internacional,Fabricio Bustos,36,gol normal
7866,Goias,Pedro Raúl,51,gol normal
7867,Fluminense,Willian Gomes de Siqueira,90,gol normal
7867,Coritiba,Egídio,84,gol normal
7867,Fluminense,Nathan,77,gol normal
7867,Coritiba,Alef Manga,72,gol normal
7867,Fluminense,Jhon Arias,36,gol normal
7867,Fluminense,Willian Gomes de Siqueira,90,gol normal
7867,Fluminense,Caio Paulista,3,gol normal
7868,Juventude,Isidro Pitta,9,gol normal
7868,Botafogo-RJ,Gabriel Appelt Pires,72,gol normal
7868,Botafogo-RJ,Júnior Santos,61,gol normal
7868,Juventude,Isidro Pitta,65,gol normal
7869,Palmeiras,Raphael Cavalcante Veiga,66,gol normal
7869,Flamengo,Victor Hugo,29,gol normal
7870,Athletico-PR,Éder,25,Gol Contra
7870,America-MG,Henrique Almeida,64,gol normal
7871,Cuiaba,Rodrigo Eduardo Costa Marinho,81,gol normal
7871,Atletico-GO,Diego Churín,34,gol normal
7872,Fortaleza,Moisés Vieira da Veiga,65,gol normal
7873,Ceara,Zé Roberto,80,Penalty
7873,Bragantino,Luan Cândido,90,Penalty
7874,Santos,Lucas Braga Ribeiro,33,gol normal
7875,Internacional,Pedro Henrique Konzen,90,Penalty
7876,Goias,Marquinhos,54,gol normal
7876,Goias,João Victor Andrade Caetano,11,gol normal
7876,Atletico-GO,Shaylon,84,gol normal
7877,Coritiba,Fabrício Daniel de Souza,78,gol normal
7878,Palmeiras,Rony,8,gol normal
7878,Fluminense,Manoel Messias Silva Carvalho,38,gol normal
7881,Atletico-MG,Hulk,10,gol normal
7881,America-MG,Henrique Almeida,19,gol normal
7880,Fortaleza,Juninho Capixaba,32,gol normal
7882,Flamengo,Arturo Vidal,58,gol normal
7884,Internacional,Edenílson Andrade dos Santos,90,Penalty
7884,Internacional,Wanderson,45,gol normal
7884,Internacional,Johnny Cardoso,48,gol normal
7884,Internacional,Johnny Cardoso,38,gol normal
7885,Corinthians,Gustavo Mosquito,31,gol normal
7886,Avai,Bissoli,59,gol normal
7886,Juventude,Chico,70,Penalty
7887,Palmeiras,Miguel Merentiel,71,gol normal
7887,Palmeiras,Cleiton Schwengber,45,Gol Contra
7887,Bragantino,Artur Victor Guimarães,35,gol normal
7887,Bragantino,Luan Cândido,25,gol normal
7888,Athletico-PR,Pablo Felipe Teixeira,26,gol normal
